game_pk,half_inning,label
716958,Bot_1st,0
716958,Top_1st,1
716959,Bot_1st,0
716959,Top_1st,0
716960,Bot_1st,1
716960,Top_1st,0
716961,Bot_1st,1
716961,Top_1st,0
716962,Bot_1st,1
716962,Top_1st,0
716963,Bot_1st,1
716963,Top_1st,1
716964,Bot_1st,1
716964,Top_1st,1
716965,Bot_1st,1
716965,Top_1st,1
716966,Bot_1st,1
716966,Top_1st,1
716967,Bot_1st,0
716967,Top_1st,0
716968,Bot_1st,0
716968,Top_1st,0
716969,Bot_1st,1
716969,Top_1st,1
716970,Bot_1st,0
716970,Top_1st,1
716971,Bot_1st,0
716971,Top_1st,1
716972,Bot_1st,1
716972,Top_1st,1
716973,Bot_1st,1
716973,Top_1st,1
716974,Bot_1st,0
716974,Top_1st,1
716975,Bot_1st,1
716975,Top_1st,1
716976,Bot_1st,1
716976,Top_1st,1
716977,Bot_1st,1
716977,Top_1st,1
716978,Bot_1st,0
716978,Top_1st,1
716979,Bot_1st,0
716979,Top_1st,1
716980,Bot_1st,1
716980,Top_1st,0
716981,Bot_1st,1
716981,Top_1st,1
716982,Bot_1st,1
716982,Top_1st,0
716983,Bot_1st,0
716983,Top_1st,1
716984,Bot_1st,1
716984,Top_1st,1
716985,Bot_1st,0
716985,Top_1st,1
716986,Bot_1st,1
716986,Top_1st,1
716987,Bot_1st,1
716987,Top_1st,0
716988,Bot_1st,1
716988,Top_1st,1
716989,Bot_1st,0
716989,Top_1st,1
716990,Bot_1st,0
716990,Top_1st,0
716991,Bot_1st,0
716991,Top_1st,1
716992,Bot_1st,1
716992,Top_1st,1
716993,Bot_1st,0
716993,Top_1st,1
716994,Bot_1st,1
716994,Top_1st,0
716995,Bot_1st,0
716995,Top_1st,0
716996,Bot_1st,1
716996,Top_1st,0
716997,Bot_1st,1
716997,Top_1st,0
716998,Bot_1st,0
716998,Top_1st,1
716999,Bot_1st,0
716999,Top_1st,0
717000,Bot_1st,0
717000,Top_1st,1
717001,Bot_1st,1
717001,Top_1st,1
717002,Bot_1st,1
717002,Top_1st,1
717003,Bot_1st,1
717003,Top_1st,1
717004,Bot_1st,0
717004,Top_1st,0
717005,Bot_1st,1
717005,Top_1st,0
717006,Bot_1st,0
717006,Top_1st,0
717007,Bot_1st,0
717007,Top_1st,0
717008,Bot_1st,1
717008,Top_1st,1
717009,Bot_1st,1
717009,Top_1st,1
717010,Bot_1st,0
717010,Top_1st,1
717011,Bot_1st,1
717011,Top_1st,0
717012,Bot_1st,0
717012,Top_1st,1
717013,Bot_1st,1
717013,Top_1st,1
717014,Bot_1st,1
717014,Top_1st,1
717015,Bot_1st,1
717015,Top_1st,0
717016,Bot_1st,1
717016,Top_1st,1
717017,Bot_1st,1
717017,Top_1st,1
717018,Bot_1st,0
717018,Top_1st,0
717019,Bot_1st,0
717019,Top_1st,1
717020,Bot_1st,1
717020,Top_1st,1
717021,Bot_1st,1
717021,Top_1st,0
717022,Bot_1st,1
717022,Top_1st,1
717023,Bot_1st,0
717023,Top_1st,0
717024,Bot_1st,1
717024,Top_1st,0
717025,Bot_1st,1
717025,Top_1st,1
717026,Bot_1st,1
717026,Top_1st,1
717027,Bot_1st,1
717027,Top_1st,1
717028,Bot_1st,0
717028,Top_1st,0
717029,Bot_1st,1
717029,Top_1st,1
717030,Bot_1st,0
717030,Top_1st,1
717031,Bot_1st,0
717031,Top_1st,0
717032,Bot_1st,1
717032,Top_1st,0
717033,Bot_1st,0
717033,Top_1st,0
717034,Bot_1st,1
717034,Top_1st,0
717035,Bot_1st,1
717035,Top_1st,1
717036,Bot_1st,1
717036,Top_1st,1
717037,Bot_1st,1
717037,Top_1st,0
717038,Bot_1st,0
717038,Top_1st,1
717039,Bot_1st,1
717039,Top_1st,1
717040,Bot_1st,0
717040,Top_1st,1
717041,Bot_1st,0
717041,Top_1st,1
717042,Bot_1st,1
717042,Top_1st,0
717043,Bot_1st,1
717043,Top_1st,1
717044,Bot_1st,1
717044,Top_1st,1
717045,Bot_1st,1
717045,Top_1st,1
717046,Bot_1st,0
717046,Top_1st,1
717047,Bot_1st,0
717047,Top_1st,1
717048,Bot_1st,1
717048,Top_1st,1
717049,Bot_1st,0
717049,Top_1st,1
717050,Bot_1st,1
717050,Top_1st,0
717051,Bot_1st,1
717051,Top_1st,1
717052,Bot_1st,0
717052,Top_1st,1
717053,Bot_1st,1
717053,Top_1st,1
717054,Bot_1st,0
717054,Top_1st,1
717055,Bot_1st,1
717055,Top_1st,0
717056,Bot_1st,1
717056,Top_1st,1
717057,Bot_1st,1
717057,Top_1st,0
717058,Bot_1st,0
717058,Top_1st,1
717059,Bot_1st,0
717059,Top_1st,0
717060,Bot_1st,1
717060,Top_1st,1
717061,Bot_1st,1
717061,Top_1st,0
717062,Bot_1st,0
717062,Top_1st,1
717063,Bot_1st,0
717063,Top_1st,0
717064,Bot_1st,1
717064,Top_1st,0
717065,Bot_1st,0
717065,Top_1st,0
717066,Bot_1st,1
717066,Top_1st,0
717067,Bot_1st,1
717067,Top_1st,1
717068,Bot_1st,1
717068,Top_1st,0
717069,Bot_1st,0
717069,Top_1st,1
717070,Bot_1st,0
717070,Top_1st,1
717071,Bot_1st,1
717071,Top_1st,0
717072,Bot_1st,1
717072,Top_1st,0
717073,Bot_1st,0
717073,Top_1st,1
717074,Bot_1st,0
717074,Top_1st,1
717075,Bot_1st,0
717075,Top_1st,0
717076,Bot_1st,1
717076,Top_1st,1
717077,Bot_1st,0
717077,Top_1st,1
717078,Bot_1st,0
717078,Top_1st,1
717079,Bot_1st,1
717079,Top_1st,1
717080,Bot_1st,1
717080,Top_1st,0
717081,Bot_1st,0
717081,Top_1st,0
717082,Bot_1st,0
717082,Top_1st,0
717083,Bot_1st,0
717083,Top_1st,1
717084,Bot_1st,1
717084,Top_1st,1
717085,Bot_1st,1
717085,Top_1st,0
717086,Bot_1st,0
717086,Top_1st,1
717087,Bot_1st,0
717087,Top_1st,1
717088,Bot_1st,0
717088,Top_1st,0
717089,Bot_1st,1
717089,Top_1st,1
717090,Bot_1st,1
717090,Top_1st,1
717091,Bot_1st,1
717091,Top_1st,1
717092,Bot_1st,1
717092,Top_1st,0
717093,Bot_1st,0
717093,Top_1st,1
717094,Bot_1st,1
717094,Top_1st,1
717095,Bot_1st,0
717095,Top_1st,0
717096,Bot_1st,1
717096,Top_1st,0
717097,Bot_1st,0
717097,Top_1st,1
717098,Bot_1st,0
717098,Top_1st,1
717099,Bot_1st,0
717099,Top_1st,0
717100,Bot_1st,1
717100,Top_1st,1
717101,Bot_1st,1
717101,Top_1st,1
717102,Bot_1st,0
717102,Top_1st,1
717103,Bot_1st,0
717103,Top_1st,1
717104,Bot_1st,0
717104,Top_1st,1
717105,Bot_1st,1
717105,Top_1st,0
717106,Bot_1st,1
717106,Top_1st,1
717107,Bot_1st,0
717107,Top_1st,1
717108,Bot_1st,1
717108,Top_1st,1
717109,Bot_1st,1
717109,Top_1st,0
717110,Bot_1st,1
717110,Top_1st,0
717111,Bot_1st,1
717111,Top_1st,1
717112,Bot_1st,0
717112,Top_1st,1
717113,Bot_1st,1
717113,Top_1st,1
717114,Bot_1st,1
717114,Top_1st,0
717115,Bot_1st,1
717115,Top_1st,1
717116,Bot_1st,0
717116,Top_1st,0
717117,Bot_1st,1
717117,Top_1st,1
717118,Bot_1st,1
717118,Top_1st,0
717119,Bot_1st,0
717119,Top_1st,0
717120,Bot_1st,0
717120,Top_1st,1
717121,Bot_1st,1
717121,Top_1st,1
717122,Bot_1st,1
717122,Top_1st,1
717123,Bot_1st,1
717123,Top_1st,1
717124,Bot_1st,1
717124,Top_1st,0
717125,Bot_1st,0
717125,Top_1st,1
717126,Bot_1st,0
717126,Top_1st,0
717127,Bot_1st,1
717127,Top_1st,1
717128,Bot_1st,0
717128,Top_1st,1
717129,Bot_1st,1
717129,Top_1st,1
717130,Bot_1st,1
717130,Top_1st,1
717131,Bot_1st,1
717131,Top_1st,1
717132,Bot_1st,1
717132,Top_1st,0
717133,Bot_1st,1
717133,Top_1st,1
717134,Bot_1st,1
717134,Top_1st,1
717135,Bot_1st,1
717135,Top_1st,1
717136,Bot_1st,1
717136,Top_1st,1
717137,Bot_1st,1
717137,Top_1st,1
717138,Bot_1st,1
717138,Top_1st,1
717139,Bot_1st,1
717139,Top_1st,0
717140,Bot_1st,1
717140,Top_1st,0
717141,Bot_1st,0
717141,Top_1st,0
717142,Bot_1st,1
717142,Top_1st,1
717143,Bot_1st,1
717143,Top_1st,1
717144,Bot_1st,1
717144,Top_1st,1
717145,Bot_1st,0
717145,Top_1st,0
717146,Bot_1st,1
717146,Top_1st,1
717147,Bot_1st,1
717147,Top_1st,0
717148,Bot_1st,1
717148,Top_1st,0
717149,Bot_1st,0
717149,Top_1st,1
717150,Bot_1st,1
717150,Top_1st,0
717151,Bot_1st,0
717151,Top_1st,1
717152,Bot_1st,1
717152,Top_1st,1
717153,Bot_1st,0
717153,Top_1st,1
717154,Bot_1st,1
717154,Top_1st,1
717155,Bot_1st,1
717155,Top_1st,0
717156,Bot_1st,1
717156,Top_1st,1
717157,Bot_1st,0
717157,Top_1st,1
717158,Bot_1st,1
717158,Top_1st,1
717159,Bot_1st,1
717159,Top_1st,0
717160,Bot_1st,0
717160,Top_1st,1
717161,Bot_1st,0
717161,Top_1st,0
717162,Bot_1st,0
717162,Top_1st,0
717163,Bot_1st,1
717163,Top_1st,1
717164,Bot_1st,0
717164,Top_1st,1
717165,Bot_1st,0
717165,Top_1st,1
717166,Bot_1st,1
717166,Top_1st,1
717167,Bot_1st,1
717167,Top_1st,0
717168,Bot_1st,0
717168,Top_1st,0
717169,Bot_1st,1
717169,Top_1st,0
717170,Bot_1st,0
717170,Top_1st,1
717171,Bot_1st,0
717171,Top_1st,0
717172,Bot_1st,1
717172,Top_1st,0
717173,Bot_1st,1
717173,Top_1st,0
717174,Bot_1st,0
717174,Top_1st,1
717175,Bot_1st,1
717175,Top_1st,1
717176,Bot_1st,1
717176,Top_1st,1
717177,Bot_1st,0
717177,Top_1st,1
717178,Bot_1st,0
717178,Top_1st,1
717179,Bot_1st,1
717179,Top_1st,0
717180,Bot_1st,0
717180,Top_1st,0
717181,Bot_1st,0
717181,Top_1st,1
717182,Bot_1st,1
717182,Top_1st,1
717183,Bot_1st,0
717183,Top_1st,0
717184,Bot_1st,1
717184,Top_1st,1
717185,Bot_1st,0
717185,Top_1st,1
717186,Bot_1st,1
717186,Top_1st,1
717187,Bot_1st,0
717187,Top_1st,1
717188,Bot_1st,1
717188,Top_1st,0
717189,Bot_1st,1
717189,Top_1st,0
717190,Bot_1st,0
717190,Top_1st,0
717191,Bot_1st,0
717191,Top_1st,1
717192,Bot_1st,0
717192,Top_1st,1
717193,Bot_1st,0
717193,Top_1st,1
717194,Bot_1st,1
717194,Top_1st,1
717195,Bot_1st,1
717195,Top_1st,0
717196,Bot_1st,1
717196,Top_1st,1
717197,Bot_1st,0
717197,Top_1st,0
717198,Bot_1st,0
717198,Top_1st,1
717199,Bot_1st,1
717199,Top_1st,0
717200,Bot_1st,1
717200,Top_1st,0
717201,Bot_1st,1
717201,Top_1st,1
717202,Bot_1st,0
717202,Top_1st,1
717203,Bot_1st,1
717203,Top_1st,1
717204,Bot_1st,0
717204,Top_1st,1
717205,Bot_1st,1
717205,Top_1st,0
717206,Bot_1st,1
717206,Top_1st,1
717207,Bot_1st,1
717207,Top_1st,0
717208,Bot_1st,0
717208,Top_1st,1
717209,Bot_1st,0
717209,Top_1st,0
717210,Bot_1st,1
717210,Top_1st,0
717211,Bot_1st,1
717211,Top_1st,1
717212,Bot_1st,1
717212,Top_1st,1
717213,Bot_1st,1
717213,Top_1st,1
717214,Bot_1st,1
717214,Top_1st,1
717215,Bot_1st,1
717215,Top_1st,1
717216,Bot_1st,0
717216,Top_1st,1
717217,Bot_1st,1
717217,Top_1st,1
717218,Bot_1st,1
717218,Top_1st,0
717219,Bot_1st,0
717219,Top_1st,1
717220,Bot_1st,1
717220,Top_1st,0
717221,Bot_1st,1
717221,Top_1st,1
717222,Bot_1st,0
717222,Top_1st,0
717223,Bot_1st,1
717223,Top_1st,1
717224,Bot_1st,1
717224,Top_1st,0
717225,Bot_1st,1
717225,Top_1st,1
717226,Bot_1st,1
717226,Top_1st,1
717227,Bot_1st,0
717227,Top_1st,1
717228,Bot_1st,1
717228,Top_1st,1
717229,Bot_1st,1
717229,Top_1st,1
717230,Bot_1st,1
717230,Top_1st,0
717231,Bot_1st,0
717231,Top_1st,0
717232,Bot_1st,1
717232,Top_1st,0
717233,Bot_1st,0
717233,Top_1st,1
717234,Bot_1st,0
717234,Top_1st,1
717235,Bot_1st,0
717235,Top_1st,1
717236,Bot_1st,1
717236,Top_1st,1
717237,Bot_1st,0
717237,Top_1st,0
717238,Bot_1st,0
717238,Top_1st,1
717239,Bot_1st,1
717239,Top_1st,1
717240,Bot_1st,1
717240,Top_1st,1
717241,Bot_1st,0
717241,Top_1st,0
717242,Bot_1st,0
717242,Top_1st,1
717243,Bot_1st,0
717243,Top_1st,1
717244,Bot_1st,1
717244,Top_1st,0
717245,Bot_1st,0
717245,Top_1st,1
717246,Bot_1st,1
717246,Top_1st,0
717247,Bot_1st,0
717247,Top_1st,1
717248,Bot_1st,1
717248,Top_1st,0
717249,Bot_1st,1
717249,Top_1st,1
717250,Bot_1st,0
717250,Top_1st,1
717251,Bot_1st,1
717251,Top_1st,1
717252,Bot_1st,0
717252,Top_1st,0
717253,Bot_1st,1
717253,Top_1st,0
717254,Bot_1st,0
717254,Top_1st,0
717255,Bot_1st,0
717255,Top_1st,0
717256,Bot_1st,1
717256,Top_1st,1
717257,Bot_1st,0
717257,Top_1st,1
717258,Bot_1st,0
717258,Top_1st,0
717259,Bot_1st,0
717259,Top_1st,0
717260,Bot_1st,0
717260,Top_1st,0
717261,Bot_1st,1
717261,Top_1st,1
717262,Bot_1st,1
717262,Top_1st,1
717263,Bot_1st,0
717263,Top_1st,1
717264,Bot_1st,1
717264,Top_1st,0
717265,Bot_1st,1
717265,Top_1st,1
717266,Bot_1st,0
717266,Top_1st,1
717267,Bot_1st,0
717267,Top_1st,1
717268,Bot_1st,1
717268,Top_1st,1
717269,Bot_1st,0
717269,Top_1st,1
717270,Bot_1st,1
717270,Top_1st,0
717271,Bot_1st,1
717271,Top_1st,1
717272,Bot_1st,1
717272,Top_1st,0
717273,Bot_1st,1
717273,Top_1st,0
717274,Bot_1st,1
717274,Top_1st,1
717275,Bot_1st,0
717275,Top_1st,1
717276,Bot_1st,1
717276,Top_1st,1
717277,Bot_1st,1
717277,Top_1st,1
717278,Bot_1st,1
717278,Top_1st,1
717279,Bot_1st,1
717279,Top_1st,1
717280,Bot_1st,1
717280,Top_1st,0
717281,Bot_1st,0
717281,Top_1st,0
717282,Bot_1st,1
717282,Top_1st,0
717283,Bot_1st,1
717283,Top_1st,1
717284,Bot_1st,1
717284,Top_1st,1
717285,Bot_1st,1
717285,Top_1st,0
717286,Bot_1st,1
717286,Top_1st,1
717287,Bot_1st,0
717287,Top_1st,1
717288,Bot_1st,1
717288,Top_1st,1
717289,Bot_1st,1
717289,Top_1st,1
717290,Bot_1st,1
717290,Top_1st,1
717291,Bot_1st,0
717291,Top_1st,1
717292,Bot_1st,1
717292,Top_1st,1
717293,Bot_1st,1
717293,Top_1st,1
717294,Bot_1st,1
717294,Top_1st,0
717295,Bot_1st,0
717295,Top_1st,1
717296,Bot_1st,0
717296,Top_1st,1
717297,Bot_1st,0
717297,Top_1st,1
717298,Bot_1st,1
717298,Top_1st,0
717299,Bot_1st,0
717299,Top_1st,1
717300,Bot_1st,0
717300,Top_1st,0
717301,Bot_1st,0
717301,Top_1st,0
717302,Bot_1st,0
717302,Top_1st,1
717303,Bot_1st,1
717303,Top_1st,0
717304,Bot_1st,1
717304,Top_1st,0
717305,Bot_1st,1
717305,Top_1st,1
717306,Bot_1st,0
717306,Top_1st,0
717307,Bot_1st,0
717307,Top_1st,1
717308,Bot_1st,1
717308,Top_1st,1
717309,Bot_1st,1
717309,Top_1st,0
717310,Bot_1st,1
717310,Top_1st,1
717311,Bot_1st,1
717311,Top_1st,0
717312,Bot_1st,0
717312,Top_1st,0
717313,Bot_1st,1
717313,Top_1st,0
717314,Bot_1st,1
717314,Top_1st,1
717315,Bot_1st,1
717315,Top_1st,0
717316,Bot_1st,1
717316,Top_1st,0
717317,Bot_1st,1
717317,Top_1st,1
717318,Bot_1st,1
717318,Top_1st,0
717319,Bot_1st,1
717319,Top_1st,1
717320,Bot_1st,1
717320,Top_1st,0
717321,Bot_1st,1
717321,Top_1st,1
717322,Bot_1st,0
717322,Top_1st,1
717323,Bot_1st,1
717323,Top_1st,0
717324,Bot_1st,1
717324,Top_1st,0
717325,Bot_1st,0
717325,Top_1st,1
717326,Bot_1st,1
717326,Top_1st,1
717327,Bot_1st,1
717327,Top_1st,0
717328,Bot_1st,1
717328,Top_1st,0
717329,Bot_1st,0
717329,Top_1st,1
717330,Bot_1st,0
717330,Top_1st,1
717331,Bot_1st,1
717331,Top_1st,0
717332,Bot_1st,0
717332,Top_1st,1
717333,Bot_1st,0
717333,Top_1st,1
717334,Bot_1st,0
717334,Top_1st,0
717335,Bot_1st,1
717335,Top_1st,0
717336,Bot_1st,1
717336,Top_1st,0
717337,Bot_1st,0
717337,Top_1st,0
717338,Bot_1st,1
717338,Top_1st,0
717339,Bot_1st,1
717339,Top_1st,1
717340,Bot_1st,0
717340,Top_1st,0
717341,Bot_1st,0
717341,Top_1st,0
717342,Bot_1st,0
717342,Top_1st,1
717343,Bot_1st,1
717343,Top_1st,1
717344,Bot_1st,1
717344,Top_1st,1
717345,Bot_1st,0
717345,Top_1st,0
717346,Bot_1st,1
717346,Top_1st,0
717347,Bot_1st,0
717347,Top_1st,1
717348,Bot_1st,0
717348,Top_1st,0
717349,Bot_1st,1
717349,Top_1st,0
717350,Bot_1st,1
717350,Top_1st,1
717351,Bot_1st,1
717351,Top_1st,1
717352,Bot_1st,1
717352,Top_1st,0
717353,Bot_1st,1
717353,Top_1st,1
717354,Bot_1st,0
717354,Top_1st,0
717355,Bot_1st,1
717355,Top_1st,1
717356,Bot_1st,0
717356,Top_1st,1
717357,Bot_1st,1
717357,Top_1st,0
717358,Bot_1st,1
717358,Top_1st,1
717359,Bot_1st,1
717359,Top_1st,0
717360,Bot_1st,1
717360,Top_1st,1
717361,Bot_1st,0
717361,Top_1st,1
717362,Bot_1st,1
717362,Top_1st,1
717363,Bot_1st,1
717363,Top_1st,0
717364,Bot_1st,0
717364,Top_1st,1
717365,Bot_1st,0
717365,Top_1st,0
717366,Bot_1st,1
717366,Top_1st,1
717367,Bot_1st,1
717367,Top_1st,1
717368,Bot_1st,0
717368,Top_1st,0
717369,Bot_1st,1
717369,Top_1st,1
717370,Bot_1st,0
717370,Top_1st,1
717371,Bot_1st,1
717371,Top_1st,0
717372,Bot_1st,1
717372,Top_1st,1
717373,Bot_1st,1
717373,Top_1st,1
717374,Bot_1st,0
717374,Top_1st,0
717375,Bot_1st,1
717375,Top_1st,0
717376,Bot_1st,1
717376,Top_1st,1
717377,Bot_1st,1
717377,Top_1st,1
717378,Bot_1st,1
717378,Top_1st,1
717379,Bot_1st,0
717379,Top_1st,0
717380,Bot_1st,1
717380,Top_1st,0
717381,Bot_1st,0
717381,Top_1st,1
717382,Bot_1st,1
717382,Top_1st,0
717383,Bot_1st,1
717383,Top_1st,1
717384,Bot_1st,1
717384,Top_1st,0
717385,Bot_1st,1
717385,Top_1st,0
717386,Bot_1st,1
717386,Top_1st,0
717387,Bot_1st,0
717387,Top_1st,1
717388,Bot_1st,1
717388,Top_1st,1
717389,Bot_1st,1
717389,Top_1st,1
717390,Bot_1st,1
717390,Top_1st,0
717391,Bot_1st,0
717391,Top_1st,1
717392,Bot_1st,0
717392,Top_1st,1
717393,Bot_1st,0
717393,Top_1st,1
717394,Bot_1st,0
717394,Top_1st,1
717395,Bot_1st,0
717395,Top_1st,0
717396,Bot_1st,1
717396,Top_1st,0
717397,Bot_1st,0
717397,Top_1st,1
717398,Bot_1st,0
717398,Top_1st,0
717399,Bot_1st,0
717399,Top_1st,1
717400,Bot_1st,0
717400,Top_1st,1
717401,Bot_1st,0
717401,Top_1st,0
717402,Bot_1st,1
717402,Top_1st,1
717403,Bot_1st,0
717403,Top_1st,1
717404,Bot_1st,0
717404,Top_1st,0
717405,Bot_1st,1
717405,Top_1st,1
717406,Bot_1st,0
717406,Top_1st,1
717407,Bot_1st,1
717407,Top_1st,0
717408,Bot_1st,1
717408,Top_1st,1
717409,Bot_1st,0
717409,Top_1st,1
717410,Bot_1st,0
717410,Top_1st,1
717411,Bot_1st,1
717411,Top_1st,0
717412,Bot_1st,0
717412,Top_1st,1
717413,Bot_1st,1
717413,Top_1st,0
717414,Bot_1st,1
717414,Top_1st,0
717415,Bot_1st,1
717415,Top_1st,0
717416,Bot_1st,0
717416,Top_1st,0
717417,Bot_1st,1
717417,Top_1st,0
717418,Bot_1st,1
717418,Top_1st,0
717419,Bot_1st,0
717419,Top_1st,0
717420,Bot_1st,1
717420,Top_1st,1
717422,Bot_1st,0
717422,Top_1st,1
717423,Bot_1st,1
717423,Top_1st,0
717424,Bot_1st,0
717424,Top_1st,0
717425,Bot_1st,0
717425,Top_1st,0
717426,Bot_1st,1
717426,Top_1st,0
717427,Bot_1st,1
717427,Top_1st,1
717428,Bot_1st,1
717428,Top_1st,1
717429,Bot_1st,1
717429,Top_1st,0
717430,Bot_1st,0
717430,Top_1st,0
717431,Bot_1st,1
717431,Top_1st,1
717432,Bot_1st,1
717432,Top_1st,0
717433,Bot_1st,1
717433,Top_1st,0
717434,Bot_1st,1
717434,Top_1st,0
717435,Bot_1st,1
717435,Top_1st,1
717436,Bot_1st,0
717436,Top_1st,0
717437,Bot_1st,1
717437,Top_1st,1
717438,Bot_1st,1
717438,Top_1st,1
717439,Bot_1st,0
717439,Top_1st,0
717440,Bot_1st,1
717440,Top_1st,0
717441,Bot_1st,1
717441,Top_1st,0
717442,Bot_1st,1
717442,Top_1st,0
717443,Bot_1st,1
717443,Top_1st,1
717444,Bot_1st,1
717444,Top_1st,1
717445,Bot_1st,0
717445,Top_1st,0
717446,Bot_1st,1
717446,Top_1st,0
717447,Bot_1st,1
717447,Top_1st,0
717448,Bot_1st,1
717448,Top_1st,1
717449,Bot_1st,1
717449,Top_1st,0
717450,Bot_1st,1
717450,Top_1st,1
717451,Bot_1st,1
717451,Top_1st,1
717452,Bot_1st,1
717452,Top_1st,1
717453,Bot_1st,0
717453,Top_1st,1
717454,Bot_1st,1
717454,Top_1st,1
717455,Bot_1st,0
717455,Top_1st,1
717456,Bot_1st,1
717456,Top_1st,0
717457,Bot_1st,1
717457,Top_1st,0
717458,Bot_1st,0
717458,Top_1st,0
717459,Bot_1st,1
717459,Top_1st,0
717460,Bot_1st,1
717460,Top_1st,0
717461,Bot_1st,1
717461,Top_1st,0
717462,Bot_1st,1
717462,Top_1st,0
717463,Bot_1st,1
717463,Top_1st,0
717464,Bot_1st,1
717464,Top_1st,0
717465,Bot_1st,1
717465,Top_1st,1
717466,Bot_1st,1
717466,Top_1st,1
717467,Bot_1st,0
717467,Top_1st,0
717468,Bot_1st,1
717468,Top_1st,0
717469,Bot_1st,1
717469,Top_1st,1
717470,Bot_1st,0
717470,Top_1st,1
717471,Bot_1st,1
717471,Top_1st,0
717472,Bot_1st,0
717472,Top_1st,1
717473,Bot_1st,1
717473,Top_1st,0
717474,Bot_1st,0
717474,Top_1st,0
717475,Bot_1st,1
717475,Top_1st,1
717476,Bot_1st,1
717476,Top_1st,0
717477,Bot_1st,1
717477,Top_1st,0
717478,Bot_1st,1
717478,Top_1st,0
717479,Bot_1st,1
717479,Top_1st,1
717480,Bot_1st,0
717480,Top_1st,0
717481,Bot_1st,0
717481,Top_1st,0
717482,Bot_1st,1
717482,Top_1st,1
717483,Bot_1st,1
717483,Top_1st,1
717484,Bot_1st,1
717484,Top_1st,1
717485,Bot_1st,0
717485,Top_1st,1
717486,Bot_1st,1
717486,Top_1st,1
717487,Bot_1st,0
717487,Top_1st,1
717488,Bot_1st,1
717488,Top_1st,1
717489,Bot_1st,1
717489,Top_1st,1
717490,Bot_1st,0
717490,Top_1st,1
717491,Bot_1st,1
717491,Top_1st,0
717492,Bot_1st,1
717492,Top_1st,1
717493,Bot_1st,1
717493,Top_1st,1
717494,Bot_1st,1
717494,Top_1st,0
717495,Bot_1st,0
717495,Top_1st,0
717496,Bot_1st,0
717496,Top_1st,1
717497,Bot_1st,0
717497,Top_1st,0
717498,Bot_1st,1
717498,Top_1st,0
717499,Bot_1st,0
717499,Top_1st,0
717500,Bot_1st,1
717500,Top_1st,0
717501,Bot_1st,1
717501,Top_1st,0
717502,Bot_1st,1
717502,Top_1st,0
717503,Bot_1st,0
717503,Top_1st,1
717504,Bot_1st,0
717504,Top_1st,1
717505,Bot_1st,1
717505,Top_1st,1
717506,Bot_1st,0
717506,Top_1st,0
717507,Bot_1st,0
717507,Top_1st,1
717508,Bot_1st,1
717508,Top_1st,0
717509,Bot_1st,1
717509,Top_1st,1
717510,Bot_1st,1
717510,Top_1st,1
717511,Bot_1st,0
717511,Top_1st,1
717512,Bot_1st,1
717512,Top_1st,1
717513,Bot_1st,0
717513,Top_1st,0
717514,Bot_1st,0
717514,Top_1st,1
717515,Bot_1st,1
717515,Top_1st,1
717516,Bot_1st,0
717516,Top_1st,0
717517,Bot_1st,1
717517,Top_1st,0
717518,Bot_1st,0
717518,Top_1st,1
717519,Bot_1st,1
717519,Top_1st,1
717520,Bot_1st,1
717520,Top_1st,0
717521,Bot_1st,0
717521,Top_1st,0
717522,Bot_1st,1
717522,Top_1st,0
717523,Bot_1st,1
717523,Top_1st,1
717524,Bot_1st,1
717524,Top_1st,0
717525,Bot_1st,0
717525,Top_1st,1
717526,Bot_1st,1
717526,Top_1st,1
717527,Bot_1st,1
717527,Top_1st,0
717528,Bot_1st,1
717528,Top_1st,0
717529,Bot_1st,0
717529,Top_1st,1
717530,Bot_1st,1
717530,Top_1st,1
717531,Bot_1st,1
717531,Top_1st,0
717532,Bot_1st,1
717532,Top_1st,1
717533,Bot_1st,0
717533,Top_1st,0
717534,Bot_1st,1
717534,Top_1st,0
717535,Bot_1st,0
717535,Top_1st,1
717536,Bot_1st,1
717536,Top_1st,1
717537,Bot_1st,1
717537,Top_1st,1
717538,Bot_1st,1
717538,Top_1st,1
717539,Bot_1st,1
717539,Top_1st,0
717540,Bot_1st,0
717540,Top_1st,1
717541,Bot_1st,0
717541,Top_1st,1
717542,Bot_1st,1
717542,Top_1st,1
717543,Bot_1st,0
717543,Top_1st,0
717544,Bot_1st,1
717544,Top_1st,0
717545,Bot_1st,0
717545,Top_1st,1
717546,Bot_1st,0
717546,Top_1st,0
717547,Bot_1st,1
717547,Top_1st,0
717548,Bot_1st,1
717548,Top_1st,1
717549,Bot_1st,1
717549,Top_1st,1
717550,Bot_1st,1
717550,Top_1st,1
717551,Bot_1st,1
717551,Top_1st,1
717552,Bot_1st,0
717552,Top_1st,1
717553,Bot_1st,0
717553,Top_1st,1
717554,Bot_1st,1
717554,Top_1st,1
717555,Bot_1st,0
717555,Top_1st,1
717556,Bot_1st,1
717556,Top_1st,0
717557,Bot_1st,0
717557,Top_1st,0
717558,Bot_1st,1
717558,Top_1st,0
717559,Bot_1st,1
717559,Top_1st,0
717560,Bot_1st,1
717560,Top_1st,1
717561,Bot_1st,0
717561,Top_1st,1
717562,Bot_1st,0
717562,Top_1st,0
717563,Bot_1st,0
717563,Top_1st,1
717564,Bot_1st,0
717564,Top_1st,0
717565,Bot_1st,1
717565,Top_1st,0
717566,Bot_1st,0
717566,Top_1st,1
